symbol,direction,entry_time,entry_price,exit_time,exit_price,contracts,pnl,exit_reason
MNQ,1,2026-01-22 13:45:00+00:00,25725.25,2026-01-22 14:30:00+00:00,25703.08805967568,2,-89.88776129728124,trail
MNQ,-1,2026-01-22 14:30:00+00:00,25666.25,2026-01-22 14:35:00+00:00,25684.284835516504,1,-36.68967103300849,trail
MNQ,-1,2026-01-22 19:55:00+00:00,25639.5,2026-01-22 20:45:00+00:00,25625.843489074658,1,26.69302185068489,trail
MNQ,1,2026-01-23 01:00:00+00:00,25673.5,2026-01-23 02:40:00+00:00,25668.621626188407,1,-10.376747623185219,trail
MNQ,1,2026-01-23 03:05:00+00:00,25691.0,2026-01-23 04:05:00+00:00,25690.903788183463,3,-2.4372708992226397,trail
MNQ,1,2026-01-23 06:00:00+00:00,25726.0,2026-01-23 06:35:00+00:00,25714.231709595206,3,-72.46974242876546,trail
MNQ,-1,2026-01-23 07:45:00+00:00,25691.5,2026-01-23 08:10:00+00:00,25681.627194862147,3,57.376830827117956,trail
MNQ,-1,2026-01-23 08:10:00+00:00,25656.5,2026-01-23 09:00:00+00:00,25616.826981328584,1,78.72603734283155,trail
MNQ,-1,2026-01-23 13:25:00+00:00,25572.75,2026-01-23 14:25:00+00:00,25596.44674111352,1,-48.01348222703847,trail
MNQ,1,2026-01-23 14:55:00+00:00,25667.5,2026-01-23 15:20:00+00:00,25679.349110201725,1,23.07822040345025,trail
MNQ,-1,2026-01-23 17:40:00+00:00,25729.25,2026-01-23 18:05:00+00:00,25747.460477535493,1,-37.04095507098565,trail
MNQ,1,2026-01-26 05:30:00+00:00,25675.5,2026-01-26 06:30:00+00:00,25676.635339556145,1,1.6506791122909634,trail
MNQ,1,2026-01-26 08:05:00+00:00,25718.75,2026-01-26 08:20:00+00:00,25708.90645297859,2,-40.61418808563962,trail
MNQ,1,2026-01-26 08:20:00+00:00,25737.25,2026-01-26 09:10:00+00:00,25713.31168941009,1,-48.496621179821084,trail
MNQ,-1,2026-01-26 09:30:00+00:00,25654.0,2026-01-26 09:55:00+00:00,25620.25495345502,1,66.87009308996028,trail
MNQ,1,2026-01-26 12:00:00+00:00,25695.5,2026-01-26 12:25:00+00:00,25684.23740288446,1,-23.145194231078786,trail
MNQ,1,2026-01-26 13:55:00+00:00,25716.75,2026-01-26 14:30:00+00:00,25736.476425883244,2,77.66570353297517,trail
MNQ,1,2026-01-26 14:30:00+00:00,25770.75,2026-01-26 14:40:00+00:00,25780.660795787084,1,19.20159157416754,trail
MNQ,-1,2026-01-26 20:50:00+00:00,25858.75,2026-01-26 21:15:00+00:00,25866.280954276604,2,-31.363817106417844,trail
