date,symbol,instrument_id,open,high,low,close,volume
2020-12-28,MNQZ1,1447,12761.0,12780.0,12760.0,12777.25,5
2020-12-29,MNQH1,6227,12852.5,12918.25,12807.75,12845.25,675208
2020-12-29,MNQH1-MNQM1,77550,-15.4,-15.4,-15.4,-15.4,10
2020-12-29,MNQM1,9485,12841.0,12902.25,12797.0,12835.0,1270
2020-12-29,MNQU1,3601,12839.5,12869.75,12830.0,12830.0,8
2020-12-29,MNQZ1,1447,12879.5,12879.5,12879.5,12879.5,1
2020-12-30,MNQH1,6227,12846.25,12909.75,12820.5,12849.25,487357
2020-12-30,MNQH1-MNQM1,77550,-15.1,-15.1,-15.2,-15.2,30
2020-12-30,MNQM1,9485,12825.25,12893.25,12806.75,12836.0,779
2020-12-30,MNQU1,3601,12863.0,12863.0,12863.0,12863.0,1
2020-12-30,MNQZ1,1447,12865.0,12865.0,12865.0,12865.0,1
2020-12-31,MNQH1,6227,12850.0,12895.5,12796.25,12885.0,372700
2020-12-31,MNQH1-MNQM1,77550,-14.75,-14.75,-14.75,-14.75,11
2020-12-31,MNQM1,9485,12837.75,12884.25,12785.0,12867.0,502
2021-01-03,MNQH1,6227,12888.25,12905.0,12852.25,12864.5,14426
2021-01-03,MNQM1,9485,12884.5,12885.75,12840.0,12845.25,87
2021-01-04,MNQH1,6227,12864.5,12960.0,12522.0,12675.5,910435
2021-01-04,MNQH1-MNQM1,77550,-15.45,-15.25,-15.45,-15.25,22
2021-01-04,MNQM1,9485,12845.25,12941.0,12507.0,12662.25,2288
2021-01-04,MNQU1,3601,12897.5,12925.0,12595.0,12650.0,10
2021-01-04,MNQZ1,1447,12820.0,12860.5,12820.0,12860.5,3
2021-01-05,MNQH1,6227,12675.25,12810.0,12611.75,12795.5,790064
2021-01-05,MNQH1-MNQM1,77550,-15.5,-14.55,-15.5,-14.55,26
2021-01-05,MNQM1,9485,12666.0,12793.5,12598.75,12778.5,1235
2021-01-05,MNQU1,3601,12690.0,12777.75,12670.0,12777.75,4
2021-01-05,MNQZ1,1447,12690.5,12690.5,12690.5,12690.5,2
2021-01-06,MNQH1,6227,12795.25,12844.5,12491.25,12673.5,1327034
2021-01-06,MNQM1,9485,12785.75,12825.25,12485.0,12646.0,2239
2021-01-06,MNQU1,3601,12666.0,12757.5,12517.5,12652.0,11
2021-01-06,MNQZ1,1447,12701.0,12701.0,12701.0,12701.0,1
2021-01-07,MNQH1,6227,12673.25,12958.75,12656.5,12939.0,787396
2021-01-07,MNQM1,9485,12665.0,12944.5,12646.0,12924.0,1589
2021-01-07,MNQU1,3601,12712.0,12712.0,12712.0,12712.0,3
2021-01-07,MNQZ1,1447,12860.0,12867.0,12860.0,12867.0,3
2021-01-08,MNQH1,6227,12939.25,13125.25,12927.5,13125.25,945335
2021-01-08,MNQM1,9485,12930.0,13107.0,12915.0,13106.25,2991
2021-01-08,MNQU1,3601,12930.0,13023.75,12930.0,12980.0,26
2021-01-08,MNQZ1,1447,12972.75,13003.0,12972.75,13003.0,6
